query_genus,clade,n_proteins,strain_id,species,locality,habitat,latitude,longitude,elevation,sampling_site,region,marine
Shewanella,Bacteria,9,PAMC 25106,Shewanella vesiculosa,제주도 남단 이어도 해상 과학기지/Ieodo/Jeju Island/Korea/Asia,Water (sea),32.0,126.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] Temperature(,Other,True
Shewanella,Bacteria,9,PAMC 25112,Shewanella vesiculosa,제주도 남단 이어도 해상 과학기지/Ieodo/Jeju Island/Korea/Asia,Water (sea),32.0,126.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] Temperature(,Other,True
Shewanella,Bacteria,9,PAMC 25115,Shewanella frigidimarina,제주도 남단 이어도 해상 과학기지/Ieodo/Jeju Island/Korea/Asia,Water (sea),32.0,126.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] Temperature(,Other,True
Shewanella,Bacteria,9,PAMC 25116,Shewanella frigidimarina,제주도 남단 이어도 해상 과학기지/Ieodo/Jeju Island/Korea/Asia,Water (sea),32.0,126.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] Temperature(,Other,True
Shewanella,Bacteria,9,PAMC 25124,Shewanella vesiculosa,제주도 남단 이어도 해상 과학기지/Ieodo/Jeju Island/Korea/Asia,Water (sea),32.0,126.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] Temperature(,Other,True
Shewanella,Bacteria,9,PAMC 25132,Shewanella frigidimarina,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Shewanella,Bacteria,9,PAMC 22225,Shewanella sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Shewanella,Bacteria,9,PAMC 27094,Shewanella gelidimarina,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Shewanella,Bacteria,9,PAMC 27168,Shewanella arctica,Chukchi Sea/Arctic Ocean,Sea ice,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Shewanella,Bacteria,9,PAMC 27172,Shewanella arctica,Chukchi Sea/Arctic Ocean,Sea ice,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Shewanella,Bacteria,9,PAMC 27175,Shewanella arctica,Chukchi Sea/Arctic Ocean,Sea ice,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Shewanella,Bacteria,9,PAMC 28275,Shewanella sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Rhodococcus,Bacteria,8,PAMC 27312,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27313,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27314,Rhodococcus yunnanensis,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27315,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27317,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27318,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27319,Rhodococcus yunnanensis,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27321,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27322,Rhodococcus globerulus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 27323,Rhodococcus yunnanensis,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 28705,Rhodococcus sp.,"세종기지에서 사면을 넘어, Usnea가 많이 서식하는 지점과 골짜기 사이 바위가 많은지점/Ardley Peninsula/King George Island/South Shetland Islands/Antarctica",Lichen,-62.22415,-58.78257,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions Media Temperature(°C) pH Aeration ae,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 28707,Rhodococcus sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Rhodococcus,Bacteria,8,PAMC 26808,Rhodococcus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Rhodococcus,Bacteria,8,PAMC 26828,Rhodococcus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Rhodococcus,Bacteria,8,PAMC 28122,Rhodococcus fascians,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 25156,Arthrobacter sp.,세종기지/세종호/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (fresh),-62.13,-58.47,,"기지 앞, 세종호 (호수의 대부분이 얼음으로 덮혀 있는 상태) Environment Temperature(°C) pH Salinity(ppt) Habitat Water (fresh) Host Culture condi",Antarctic,False
Arthrobacter,Bacteria,7,PAMC 25283,Arthrobacter sp.,세종기지/촛대바위 지나 연결된 해안/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (fresh),-62.23733,-58.74273,,스쿠아 목욕탕이라 불리는 곳 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (fresh) Host Culture conditions Media R2A aga,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 25411,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Ice,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25431,Arthrobacter sp.,"Kings Bay(Ny-Alesund 앞바다), Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Water (sea),78.93855,11.87888,,빙하에서 녹은 물이 황토와 섞여 유입되는 지점 Environment Temperature(°C) 7 pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Med,Arctic,True
Arthrobacter,Bacteria,7,PAMC 25438,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Debris (animal excrement),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25480,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Water (fresh),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25481,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Debris (plant),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25484,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Moss,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25486,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Biofilm,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25487,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",lichen,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25505,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Snow,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25506,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Water (fresh),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25515,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Debris (plant),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25517,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Snow,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25518,Arthrobacter gangotriensis,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Moss,78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25533,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Debris (plant),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25535,Arthrobacter sp.,"Ny-Alesund, Spitsbergen, Norway/Ny-Ålesund/Svalbard/Norway/Europe",Debris (plant),78.91237,11.95708,,"타운에서 동쪽길(사격장 아래)끝, 폐광 목재더미 Environment Temperature(°C) pH Salinity(ppt) Habitat Soil (terrestrial) Host Culture conditio",Arctic,False
Arthrobacter,Bacteria,7,PAMC 25560,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25564,Arthrobacter sulfonivorans,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25628,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25746,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25748,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25754,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25755,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25827,Arthrobacter sp.,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 25980,Arthrobacter sp.,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Arthrobacter,Bacteria,7,PAMC 26375,Arthrobacter sp.,세종기지주변/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,ND,-62.13,-58.46,,Environment Temperature(°C) pH Salinity(ppt) Habitat ND Host Culture conditions Media MSB with succinate -1 [75] Tempera,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 26834,Arthrobacter aurescens,Yakutia/Russia/Europe,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Selection media1 [92,Other,False
Arthrobacter,Bacteria,7,PAMC 27340,Arthrobacter alpinus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 27341,Arthrobacter alpinus,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 27362,Arthrobacter alpinus,Ny-Alesund/Svalbard/Norway/Europe,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Arctic,False
Arthrobacter,Bacteria,7,PAMC 27371,Arthrobacter rhombi,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Sea water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,True
Arthrobacter,Bacteria,7,PAMC 27381,Arthrobacter pityocampae,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Sea water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,True
Arthrobacter,Bacteria,7,PAMC 27388,Arthrobacter pityocampae,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Sea water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,True
Arthrobacter,Bacteria,7,PAMC 27320,Arthrobacter sp.,King George Island/South Shetland Islands/Antarctica,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Arthrobacter,Bacteria,7,PAMC 27742,Arthrobacter sp.,Chukchi Sea/Arctic Ocean,Sea Water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Arthrobacter,Bacteria,7,PAMC 28020,Arthrobacter sp.,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Paenibacillus,Bacteria,7,PAMC 22659,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22664,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22667,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22669,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22679,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22691,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22696,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22698,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22699,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22703,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22707,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22708,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22710,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22721,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22722,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22724,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22725,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22727,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22728,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22729,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22730,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22731,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22732,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22733,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22735,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22736,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22737,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22739,Paenibacillus tundrae,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22740,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22741,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
